fold,model,feature,standardized_coefficient
origin_2021_04,regime_aware_logit,p_stress_x_current_delinquency_months,0.0522388219833374
origin_2021_04,regime_aware_logit,p_stress_x_recent_60_dpd_3m,-0.04161651059985161
origin_2021_04,regime_aware_logit,p_stress_x_months_since_30_dpd,0.10479896515607834
origin_2022_04,baseline_logit,credit_score,-0.37577569484710693
origin_2022_04,baseline_logit,mi_percent,0.1081504374742508
origin_2022_04,baseline_logit,number_of_units,0.01944732666015625
origin_2022_04,baseline_logit,original_cltv,0.06454655528068542
origin_2022_04,baseline_logit,original_dti,0.3224632740020752
origin_2022_04,baseline_logit,original_upb,-0.396194189786911
origin_2022_04,baseline_logit,original_ltv,0.07173511385917664
origin_2022_04,baseline_logit,original_interest_rate,0.22996670007705688
origin_2022_04,baseline_logit,original_loan_term,-0.16802239418029785
origin_2022_04,baseline_logit,number_of_borrowers,-0.23620548844337463
origin_2022_04,baseline_logit,loan_age_months,0.1760595589876175
origin_2022_04,baseline_logit,remaining_months_to_legal_maturity,0.03596518188714981
origin_2022_04,baseline_logit,current_actual_upb,0.7490280270576477
origin_2022_04,baseline_logit,current_interest_rate,0.20446249842643738
origin_2022_04,baseline_logit,credit_score_missing,-0.05262156203389168
origin_2022_04,baseline_logit,mi_percent_missing,0.0
origin_2022_04,baseline_logit,number_of_units_missing,0.0
origin_2022_04,baseline_logit,original_cltv_missing,0.14462491869926453
origin_2022_04,baseline_logit,original_dti_missing,-0.08599724620580673
origin_2022_04,baseline_logit,original_ltv_missing,-0.3250291645526886
origin_2022_04,baseline_logit,number_of_borrowers_missing,0.0
origin_2022_04,baseline_logit,current_delinquency_months,0.08566128462553024
origin_2022_04,baseline_logit,current_30_dpd,0.09270656853914261
origin_2022_04,baseline_logit,current_60_dpd,0.039494890719652176
origin_2022_04,baseline_logit,recent_30_dpd_3m,0.10582848638296127
origin_2022_04,baseline_logit,recent_60_dpd_3m,0.0465916283428669
origin_2022_04,baseline_logit,ever_30_dpd,0.15445664525032043
origin_2022_04,baseline_logit,ever_60_dpd,0.04820648580789566
origin_2022_04,baseline_logit,months_since_30_dpd,-0.18976040184497833
origin_2022_04,baseline_logit,months_since_60_dpd,0.10789187252521515
origin_2022_04,baseline_logit,delinquent_30_months_3m,-0.11091727018356323
origin_2022_04,baseline_logit,delinquent_30_months_6m,0.007892124354839325
origin_2022_04,baseline_logit,delinquent_30_months_12m,0.008747934363782406
origin_2022_04,baseline_logit,delinquent_60_months_3m,-0.07384352385997772
origin_2022_04,baseline_logit,delinquent_60_months_6m,-0.0005348040722310543
origin_2022_04,baseline_logit,delinquent_60_months_12m,0.038575179874897
origin_2022_04,baseline_logit,cured_from_30_dpd,0.03376009687781334
origin_2022_04,baseline_logit,cumulative_30_dpd_cures,0.02087440900504589
origin_2022_04,baseline_logit,months_since_30_dpd_cure,0.23907515406608582
origin_2022_04,macro_logit,credit_score,-0.43249815702438354
origin_2022_04,macro_logit,mi_percent,0.0657813549041748
origin_2022_04,macro_logit,number_of_units,0.033862583339214325
origin_2022_04,macro_logit,original_cltv,0.11754342913627625
origin_2022_04,macro_logit,original_dti,0.30165204405784607
origin_2022_04,macro_logit,original_upb,-0.5995692014694214
origin_2022_04,macro_logit,original_ltv,0.05686655268073082
origin_2022_04,macro_logit,original_interest_rate,0.0915612205862999
origin_2022_04,macro_logit,original_loan_term,-0.07703819870948792
origin_2022_04,macro_logit,number_of_borrowers,-0.23285086452960968
origin_2022_04,macro_logit,loan_age_months,-0.09700486063957214
origin_2022_04,macro_logit,remaining_months_to_legal_maturity,0.048360709100961685
origin_2022_04,macro_logit,current_actual_upb,0.9536330103874207
origin_2022_04,macro_logit,current_interest_rate,0.09992078691720963
origin_2022_04,macro_logit,credit_score_missing,-0.054915763437747955
origin_2022_04,macro_logit,mi_percent_missing,0.0
origin_2022_04,macro_logit,number_of_units_missing,0.0
origin_2022_04,macro_logit,original_cltv_missing,0.13351987302303314
origin_2022_04,macro_logit,original_dti_missing,-0.015279468148946762
origin_2022_04,macro_logit,original_ltv_missing,-0.38215193152427673
origin_2022_04,macro_logit,number_of_borrowers_missing,0.0
origin_2022_04,macro_logit,current_delinquency_months,0.0861220732331276
origin_2022_04,macro_logit,current_30_dpd,0.09112762659788132
origin_2022_04,macro_logit,current_60_dpd,0.043950155377388
origin_2022_04,macro_logit,recent_30_dpd_3m,0.09616252779960632
origin_2022_04,macro_logit,recent_60_dpd_3m,0.04193564131855965
origin_2022_04,macro_logit,ever_30_dpd,0.14618077874183655
origin_2022_04,macro_logit,ever_60_dpd,0.05541105940937996
origin_2022_04,macro_logit,months_since_30_dpd,-0.20309457182884216
origin_2022_04,macro_logit,months_since_60_dpd,0.10357364267110825
origin_2022_04,macro_logit,delinquent_30_months_3m,-0.10692192614078522
origin_2022_04,macro_logit,delinquent_30_months_6m,0.022423671558499336
origin_2022_04,macro_logit,delinquent_30_months_12m,0.016197090968489647
origin_2022_04,macro_logit,delinquent_60_months_3m,-0.06588511168956757
origin_2022_04,macro_logit,delinquent_60_months_6m,0.004539793357253075
origin_2022_04,macro_logit,delinquent_60_months_12m,0.04529991373419762
origin_2022_04,macro_logit,cured_from_30_dpd,0.03354465216398239
origin_2022_04,macro_logit,cumulative_30_dpd_cures,0.02924269624054432
origin_2022_04,macro_logit,months_since_30_dpd_cure,0.21957242488861084
origin_2022_04,macro_logit,inflation,0.4056532382965088
origin_2022_04,macro_logit,policy_rate,1.057868242263794
origin_2022_04,macro_logit,unemployment,-1.180888295173645
origin_2022_04,macro_logit,unemployment_change,0.3237058222293854
origin_2022_04,macro_logit,house_price_growth,-0.39765116572380066
origin_2022_04,macro_logit,mortgage_rate,-0.7242861986160278
origin_2022_04,macro_logit,mortgage_spread,1.2325663566589355
origin_2022_04,macro_logit,long_rate,-1.0003812313079834
origin_2022_04,macro_logit,long_rate_change,0.4302979111671448
origin_2022_04,macro_logit,yield_curve,0.6644647121429443
origin_2022_04,macro_logit,initial_claims,0.6511521339416504
origin_2022_04,macro_logit,initial_claims_change,-0.40981224179267883
origin_2022_04,macro_logit,payroll_growth,-0.4767408072948456
origin_2022_04,macro_logit,real_income_growth,0.08482717722654343
origin_2022_04,macro_logit,financial_conditions,-0.4153878688812256
origin_2022_04,macro_logit,consumer_sentiment,0.7266530394554138
origin_2022_04,macro_logit,consumer_sentiment_change,-0.28681060671806335
origin_2022_04,regime_aware_logit,credit_score,-0.3052651286125183
origin_2022_04,regime_aware_logit,mi_percent,0.10830952227115631
origin_2022_04,regime_aware_logit,number_of_units,0.013913416303694248
origin_2022_04,regime_aware_logit,original_cltv,0.16315416991710663
origin_2022_04,regime_aware_logit,original_dti,0.2724381983280182
origin_2022_04,regime_aware_logit,original_upb,-0.3969765901565552
origin_2022_04,regime_aware_logit,original_ltv,0.014345182105898857
origin_2022_04,regime_aware_logit,original_interest_rate,0.16149114072322845
origin_2022_04,regime_aware_logit,original_loan_term,-0.16884970664978027
origin_2022_04,regime_aware_logit,number_of_borrowers,-0.2370142787694931
