model,fold,month_date,n,event_count,event_rate,pred_mean,brier,log_loss,predicted_defaults,count_error,absolute_count_error
macro_logit,origin_2021_04,2021-05-01,133044,787,0.005915336279727007,0.09014460556771413,0.012913434630628379,0.10611462918220475,11993.198903150958,11206.198903150958,11206.198903150958
macro_logit,origin_2021_04,2021-06-01,135354,751,0.005548413789027292,0.06584141583656894,0.00904944650248489,0.08086547283451107,8911.898999142952,8160.898999142952,8160.898999142952
macro_logit,origin_2021_04,2021-07-01,138629,757,0.005460617908229879,0.06685830022154957,0.009116178101915921,0.08172747382069696,9268.499301413194,8511.499301413194,8511.499301413194
macro_logit,origin_2021_04,2021-08-01,141372,721,0.005100019805902159,0.09336852303961997,0.012917131362797922,0.10804683665532248,13199.694839157155,12478.694839157155,12478.694839157155
macro_logit,origin_2021_04,2021-09-01,144794,728,0.005027832644999102,0.12388232612647834,0.01934615169939806,0.1406421218021515,17937.417529157305,17209.417529157305,17209.417529157305
macro_logit,origin_2021_04,2021-10-01,148194,713,0.004811260914746886,0.18805971974958138,0.039155318351788905,0.214647013677734,27869.322108569464,27156.322108569464,27156.322108569464
macro_logit,origin_2021_04,2021-11-01,151979,689,0.004533521078570066,0.21471383422338827,0.049797750938870095,0.24738881391038825,32631.993811436325,31942.993811436325,31942.993811436325
macro_logit,origin_2021_04,2021-12-01,155481,704,0.004527884436040417,0.24159516070271755,0.062118667768802725,0.2819952834985791,37563.45718121923,36859.45718121923,36859.45718121923
macro_logit,origin_2021_04,2022-01-01,158609,745,0.004697085285198192,0.36142562825404545,0.13436367680419367,0.45367296156609943,57325.3574717459,56580.3574717459,56580.3574717459
macro_logit,origin_2021_04,2022-02-01,162298,779,0.004799812690236479,0.23977922299559903,0.0614105651174665,0.27990480069010026,38915.68833373973,38136.68833373973,38136.68833373973
macro_logit,origin_2021_04,2022-03-01,165401,783,0.004733949613363885,0.36335007869633823,0.1358186076972615,0.4567737082115871,60098.46636645304,59315.46636645304,59315.46636645304
regime_aware_logit,origin_2021_04,2021-04-01,130559,844,0.00646451029802618,0.01270690868257552,0.006017429292952296,0.03454086540485246,1659.0012906883774,815.0012906883774,815.0012906883774
regime_aware_logit,origin_2021_04,2021-05-01,133044,787,0.005915336279727007,0.012635083180250289,0.005556501670233047,0.03265436971527577,1681.0220066332195,894.0220066332195,894.0220066332195
regime_aware_logit,origin_2021_04,2021-06-01,135354,751,0.005548413789027292,0.012540346985079534,0.005278962461810509,0.03169784007865976,1697.3861258184552,946.3861258184552,946.3861258184552
regime_aware_logit,origin_2021_04,2021-07-01,138629,757,0.005460617908229879,0.012590316984091427,0.005224097059245602,0.03154104353142072,1745.3830531876104,988.3830531876104,988.3830531876104
regime_aware_logit,origin_2021_04,2021-08-01,141372,721,0.005100019805902159,0.012563369120459477,0.0049409993880050705,0.030367051360476557,1776.1086192975972,1055.1086192975972,1055.1086192975972
regime_aware_logit,origin_2021_04,2021-09-01,144794,728,0.005027832644999102,0.01272984476419454,0.004838031536338065,0.02989173903152095,1843.205142786784,1115.205142786784,1115.205142786784
regime_aware_logit,origin_2021_04,2021-10-01,148194,713,0.004811260914746886,0.012901607928372003,0.004602940983290029,0.029086979160255086,1911.9408853371606,1198.9408853371606,1198.9408853371606
regime_aware_logit,origin_2021_04,2021-11-01,151979,689,0.004533521078570066,0.01279684840873459,0.004505479416045127,0.02872742225095457,1944.8522243110742,1255.8522243110742,1255.8522243110742
regime_aware_logit,origin_2021_04,2021-12-01,155481,704,0.004527884436040417,0.012724105412707682,0.004621764901639575,0.02936942530423876,1978.356633673203,1274.356633673203,1274.356633673203
regime_aware_logit,origin_2021_04,2022-01-01,158609,745,0.004697085285198192,0.012913463980897008,0.004813391392200465,0.030431364931339935,2048.1916085460934,1303.1916085460934,1303.1916085460934
regime_aware_logit,origin_2021_04,2022-02-01,162298,779,0.004799812690236479,0.013210587370099693,0.005021901469576912,0.03125650614963662,2144.05190899244,1365.05190899244,1365.05190899244
regime_aware_logit,origin_2021_04,2022-03-01,165401,783,0.004733949613363885,0.01994741988135386,0.005775764163413254,0.03845176957710393,3299.3231957958096,2516.3231957958096,2516.3231957958096
baseline_logit,origin_2022_04,2022-04-01,168901,808,0.0047838674726615,0.005029309830569461,0.004558335717652019,0.026240776317952415,849.4554596930126,41.455459693012585,41.455459693012585
baseline_logit,origin_2022_04,2022-05-01,172226,814,0.004726347938174259,0.005182866380114131,0.004477679868584242,0.025804410597079525,892.6243451815362,78.62434518153623,78.62434518153623
baseline_logit,origin_2022_04,2022-06-01,175027,835,0.0047706925217252194,0.005348566329977782,0.004503050308476515,0.026055494577602704,936.1435190370212,101.14351903702118,101.14351903702118
baseline_logit,origin_2022_04,2022-07-01,178280,850,0.004767781018622391,0.00554193238872836,0.004633627094610114,0.026390031879116888,988.0157062624919,138.0157062624919,138.0157062624919
baseline_logit,origin_2022_04,2022-08-01,181711,915,0.005035468408626885,0.005681876457206026,0.004735424312046696,0.027079576445331398,1032.4594529153642,117.45945291536418,117.45945291536418
baseline_logit,origin_2022_04,2022-09-01,185055,935,0.005052551944016644,0.005927163862891425,0.004790707956596316,0.02701472009589842,1096.8513086473727,161.85130864737266,161.85130864737266
baseline_logit,origin_2022_04,2022-10-01,187621,966,0.00514867738685968,0.006196882765414938,0.0048113645655708135,0.026709632856166694,1162.6653413299161,196.66534132991615,196.66534132991615
baseline_logit,origin_2022_04,2022-11-01,191246,1020,0.005333444882507346,0.0066912029086395805,0.004898557690679149,0.02708562104579565,1279.6657914656853,259.6657914656853,259.6657914656853
baseline_logit,origin_2022_04,2022-12-01,194247,1022,0.005261342517516358,0.007137325001202744,0.004849665503504143,0.02701375481474992,1386.4039695086294,364.4039695086294,364.4039695086294
baseline_logit,origin_2022_04,2023-01-01,197253,1066,0.0054042270586505655,0.007415079239331281,0.004975745060721913,0.027937669235283083,1462.6466251958132,396.64662519581316,396.64662519581316
baseline_logit,origin_2022_04,2023-02-01,199724,1070,0.005357393202619615,0.007865780358101747,0.0050325138787372485,0.028031207536194664,1570.9851162415134,500.9851162415134,500.9851162415134
baseline_logit,origin_2022_04,2023-03-01,202295,1105,0.0054623198793840675,0.007863372692844171,0.005061611299529262,0.028468246719936283,1590.7209788989117,485.72097889891165,485.72097889891165
macro_logit,origin_2022_04,2022-04-01,168901,808,0.0047838674726615,0.00423740596215947,0.0045164745469081025,0.02531304484012176,715.7021044146966,-92.29789558530342,92.29789558530342
macro_logit,origin_2022_04,2022-05-01,172226,814,0.004726347938174259,0.0038550081891160384,0.004438552040233925,0.02488863636837402,663.9326403786988,-150.0673596213012,150.0673596213012
macro_logit,origin_2022_04,2022-06-01,175027,835,0.0047706925217252194,0.004077860282677428,0.004446782479527447,0.02503667796032907,713.7356516961822,-121.26434830381777,121.26434830381777
macro_logit,origin_2022_04,2022-07-01,178280,850,0.004767781018622391,0.0032568225920753587,0.004563152668239479,0.025573180106240965,580.626331715195,-269.37366828480504,269.37366828480504
macro_logit,origin_2022_04,2022-08-01,181711,915,0.005035468408626885,0.008563420477510915,0.004687986963618031,0.0268958860395865,1556.067698388986,641.067698388986,641.067698388986
macro_logit,origin_2022_04,2022-09-01,185055,935,0.005052551944016644,0.03669407576039814,0.006801902359823856,0.04955443202602955,6790.422189840478,5855.422189840478,5855.422189840478
macro_logit,origin_2022_04,2022-10-01,187621,966,0.00514867738685968,0.039067028754228725,0.007097743584947002,0.05148679497679473,7329.795001897148,6363.795001897148,6363.795001897148
