model,coefficient,standardized_model_intercept,raw_basis_intercept,feature,basis_kind,standardized_coefficient,basis_mean,basis_scale,raw_basis_coefficient
regime_aware_with_raw_macro_logit,0.09845475030041516,-5.511842414656742,-12.9041268959391,original_interest_rate,main,0.09845475030041516,3.9815009392946643,0.6114631218552014,0.16101502573319526
regime_aware_with_raw_macro_logit,-0.13368758353661828,-5.511842414656742,-12.9041268959391,original_loan_term,main,-0.13368758353661828,316.7174069308762,75.09193255102699,-0.0017803188570992493
regime_aware_with_raw_macro_logit,-0.26714888189704133,-5.511842414656742,-12.9041268959391,number_of_borrowers,main,-0.26714888189704133,1.4848531653097023,0.5052748086120804,-0.5287199704866786
regime_aware_with_raw_macro_logit,0.007532477822155001,-5.511842414656742,-12.9041268959391,loan_age_months,main,0.007532477822155001,21.501699869612203,17.32918638578146,0.0004346700216886913
regime_aware_with_raw_macro_logit,0.059206009110744834,-5.511842414656742,-12.9041268959391,remaining_months_to_legal_maturity,main,0.059206009110744834,295.2202960071478,78.32242776661928,0.0007559266330094303
regime_aware_with_raw_macro_logit,0.9904772290304388,-5.511842414656742,-12.9041268959391,current_actual_upb,main,0.9904772290304388,208951.660251209,116417.23472499067,8.507994811680734e-06
regime_aware_with_raw_macro_logit,0.1324801180083094,-5.511842414656742,-12.9041268959391,current_interest_rate,main,0.1324801180083094,3.981488345158888,0.6114575820577036,0.21666281013718325
regime_aware_with_raw_macro_logit,-0.13689460567001802,-5.511842414656742,-12.9041268959391,credit_score_missing,main,-0.13689460567001802,9.225435399904765e-05,0.009604469955870332,-14.253218168103789
regime_aware_with_raw_macro_logit,0.0,-5.511842414656742,-12.9041268959391,mi_percent_missing,main,0.0,0.0,1.0,0.0
regime_aware_with_raw_macro_logit,0.0,-5.511842414656742,-12.9041268959391,number_of_units_missing,main,0.0,0.0,1.0,0.0
regime_aware_with_raw_macro_logit,-0.062360547147407346,-5.511842414656742,-12.9041268959391,original_cltv_missing,main,-0.062360547147407346,1.0838962819647788e-05,0.00329224016993487,-18.9416761622956
regime_aware_with_raw_macro_logit,-0.04655829609357632,-5.511842414656742,-12.9041268959391,original_dti_missing,main,-0.04655829609357632,0.051023801623331755,0.22004629806300913,-0.21158409163622735
regime_aware_with_raw_macro_logit,-0.4313229820525111,-5.511842414656742,-12.9041268959391,original_ltv_missing,main,-0.4313229820525111,8.252392146777293e-06,0.002872685859052665,-150.14624056204664
regime_aware_with_raw_macro_logit,0.0,-5.511842414656742,-12.9041268959391,number_of_borrowers_missing,main,0.0,0.0,1.0,0.0
regime_aware_with_raw_macro_logit,0.11327988922890476,-5.511842414656742,-12.9041268959391,current_delinquency_months,main,0.11327988922890476,0.010926659882461302,0.12212693623790266,0.9275585936933365
regime_aware_with_raw_macro_logit,0.10240727553214328,-5.511842414656742,-12.9041268959391,current_30_dpd,main,0.10240727553214328,0.008872799598170087,0.09377671899496588,1.0920330400729918
regime_aware_with_raw_macro_logit,0.09345769395092496,-5.511842414656742,-12.9041268959391,current_60_dpd,main,0.09345769395092496,0.0020538602842912145,0.04527297143134992,2.0643154402321566
regime_aware_with_raw_macro_logit,0.045593939711510954,-5.511842414656742,-12.9041268959391,recent_30_dpd_3m,main,0.045593939711510954,0.014818956065003231,0.12082778904766375,0.37734647030183766
