model,fold,split,bin,n,mean_pred,observed_rate,event_count
regime_aware_logit,origin_2023_04,validation,7,223358,0.004126409664868092,0.004956169020138074,1107
regime_aware_logit,origin_2023_04,validation,8,223358,0.006615376982192096,0.00774093607571701,1729
regime_aware_logit,origin_2023_04,validation,9,223358,0.028143650786988213,0.02713580888081018,6061
regime_aware_logit,origin_2023_04,test,0,265156,0.0006969365994180595,0.000848557075834603,225
regime_aware_logit,origin_2023_04,test,1,265156,0.0012336203716249421,0.0009692407488421911,257
regime_aware_logit,origin_2023_04,test,2,265156,0.0017955806959117824,0.001640543679946899,435
regime_aware_logit,origin_2023_04,test,3,265156,0.002596305423402852,0.0025645280514112446,680
regime_aware_logit,origin_2023_04,test,4,265156,0.003955230065260619,0.0039938753035948646,1059
regime_aware_logit,origin_2023_04,test,5,265156,0.006410261078703492,0.004684035058607009,1242
regime_aware_logit,origin_2023_04,test,6,265156,0.010362484903970164,0.005106427914133567,1354
regime_aware_logit,origin_2023_04,test,7,265156,0.01630852852826873,0.006377377845494727,1691
regime_aware_logit,origin_2023_04,test,8,265155,0.026540688409312795,0.00820274933529445,2175
regime_aware_logit,origin_2023_04,test,9,265155,0.07227630487381626,0.027561237766589353,7308
baseline_logit,pooled,test,0,665086,0.0006613473449807619,0.0006299937150984986,419
baseline_logit,pooled,test,1,665086,0.0011474874168566243,0.0010464812069416586,696
baseline_logit,pooled,test,2,665086,0.0016292250129136762,0.0016930141365176835,1126
baseline_logit,pooled,test,3,665086,0.002234398850143872,0.002196708395605982,1461
baseline_logit,pooled,test,4,665086,0.003073065466760035,0.0030311869442448043,2016
baseline_logit,pooled,test,5,665086,0.004344301297626535,0.0036085558860057196,2400
baseline_logit,pooled,test,6,665086,0.006447685734428166,0.004453559389312059,2962
baseline_logit,pooled,test,7,665086,0.010313130610880888,0.005182788391275715,3447
baseline_logit,pooled,test,8,665085,0.018273193706167867,0.007316358059496155,4866
baseline_logit,pooled,test,9,665085,0.061912225028103056,0.0262222121984408,17440
macro_logit,pooled,test,0,665086,0.001250302712968418,0.0010073885181765968,670
macro_logit,pooled,test,1,665086,0.0028546541227195475,0.0018298385471954004,1217
macro_logit,pooled,test,2,665086,0.004882434011829595,0.0025304998150615108,1683
macro_logit,pooled,test,3,665086,0.007839470987738023,0.003210111173592588,2135
macro_logit,pooled,test,4,665086,0.012856492710781528,0.00418893195767164,2786
macro_logit,pooled,test,5,665086,0.023236213797319195,0.006342036969655052,4218
macro_logit,pooled,test,6,665086,0.04952876386865373,0.006766042286260724,4500
macro_logit,pooled,test,7,665086,0.08849066327900856,0.005893974613809342,3920
macro_logit,pooled,test,8,665085,0.1675739753768904,0.008765796853033823,5830
macro_logit,pooled,test,9,665085,0.32178835124953525,0.014846222663268604,9874
regime_aware_logit,pooled,test,0,665086,0.0005040163265746983,0.0009081532313114394,604
regime_aware_logit,pooled,test,1,665086,0.0010457170477722265,0.0013517048922996424,899
regime_aware_logit,pooled,test,2,665086,0.0016139479711206682,0.0019726772176831267,1312
regime_aware_logit,pooled,test,3,665086,0.002388353302295451,0.002853766279849523,1898
regime_aware_logit,pooled,test,4,665086,0.003618827001084582,0.0037859765504010007,2518
regime_aware_logit,pooled,test,5,665086,0.00567771846102613,0.004279145854821783,2846
regime_aware_logit,pooled,test,6,665086,0.008907224955659456,0.004342295582826883,2888
regime_aware_logit,pooled,test,7,665086,0.013783573846751376,0.00508505666936306,3382
regime_aware_logit,pooled,test,8,665085,0.02232413836324098,0.006981062570949578,4643
regime_aware_logit,pooled,test,9,665085,0.06405762895775334,0.023821015358939084,15843
